radio_frequency,B_field,capture_rad,ang_class,dist_from_obs_ly,star1_redshift,luminosity,star2_redshift,ext_temp,b_class,target
32.78499089,,,alpha,20.30732639,29.12205297,6743.123115,20.29373718,33.49245168,3,Gamma Saggita
44.16633131,4.45E-09,41.47179785,alpha,36.09379934,27.14577216,3918.079368,41.2623391,16.35393839,,Alpha Hemithea
24.45346266,4.37E-09,17.38668713,alpha,18.54830018,36.27879467,4217.087048,28.92537952,19.84505767,2,Alpha Boreas
33.83032002,3.98E-09,25.72947546,alpha,44.91241414,41.45473971,3029.853251,27.38950181,19.73416133,1,Beta Eioneous
32.93767602,3.29E-09,43.00467433,alpha,33.97842597,20.22511282,4071.143872,29.9480453,22.5155488,2,Zeta Draconis
,3.92E-09,,alpha,45.45333547,33.78579322,3790.939398,,32.84446942,2,Beta Eioneous
39.18069192,3.92E-09,28.94585534,alpha,36.5254777,34.44673807,4100.268616,40.62301756,28.03277597,1,Beta Eioneous
36.91028684,3.38E-09,19.3675224,alpha,41.98677339,34.18707168,5968.019182,23.07534354,20.05807318,2,Gamma Saggita
28.74324195,3.90E-09,18.14162792,alpha,41.98677339,23.19375916,4075.047062,33.56887716,30.53941048,3,Zeta Draconis
38.70028417,4.79E-09,17.47442836,alpha,17.15223368,51.92303112,2741.608799,21.00109818,27.55204545,3,Beta Eioneous
,3.95E-09,17.47442836,alpha,23.19200813,36.44878538,4318.239197,39.3655714,18.73778483,,Alpha Boreas
47.33940452,4.31E-09,23.24459457,alpha,41.98677339,42.47759221,2767.230146,17.20831525,10.84336664,,Beta Eioneous
38.39309806,4.54E-09,32.30513547,alpha,19.86046329,31.74983444,4768.972497,29.15414695,33.49245168,2,Gamma Saggita
40.9224958,4.61E-09,43.00467433,alpha,,20.03236889,2994.364863,40.62301756,24.47999407,2,Beta Eioneous
36.17421756,3.63E-09,33.76259764,alpha,27.46935123,28.92466913,5072.402248,29.01569314,,2,Gamma Saggita
19.93324481,4.45E-09,41.10212712,alpha,30.19245392,26.96560692,5104.901452,38.42253946,20.07933565,3,Alpha Hemithea
31.52520484,4.64E-09,17.47442836,alpha,,40.55600422,2700.540554,17.21780248,18.34088393,2,Beta Eioneous
39.06036966,4.45E-09,14.71424115,alpha,25.87183305,41.94255153,3121.74874,21.78971248,27.15210706,2,Zeta Draconis
29.68735065,3.30E-09,27.4316505,alpha,17.69552644,34.61764738,4193.736166,19.75112388,30.48468425,3,Alpha Boreas
35.79259648,3.54E-09,20.17612114,alpha,41.44088049,35.01520882,3113.768481,25.85928439,16.37381963,3,Beta Eioneous
33.17412062,3.37E-09,20.27163519,alpha,15.28613103,,4106.756775,22.03434948,,3,Gamma Saggita
28.83827448,2.66E-09,32.30113791,alpha,17.15223368,22.95126259,5574.509842,46.339806,16.51972049,3,Alpha Hemithea
32.5043632,2.85E-09,32.00034958,alpha,9.629088562,,5672.478441,35.46402717,28.31452759,3,Gamma Saggita
30.07459606,3.85E-09,26.08299308,alpha,24.19277685,35.27041587,3952.347304,32.43870311,,3,Alpha Boreas
,3.59E-09,17.03096914,alpha,18.36433146,42.57433147,3874.669527,32.96895061,13.989204,3,Alpha Boreas
,2.46E-09,25.14672109,alpha,15.14509184,30.774282,6237.993588,40.62301756,25.00023197,2,Alpha Boreas
15.51230739,2.67E-09,37.89167109,alpha,17.15223368,23.65426209,5674.250642,33.74739488,29.5755381,3,Alpha Hemithea
18.11063547,2.48E-09,42.33905141,,30.90264211,37.9620229,,40.28185818,24.12816445,3,Alpha Hemithea
28.01475405,2.99E-09,26.7378808,alpha,41.98677339,33.87513693,4231.76833,37.80519454,24.70639017,3,Alpha Boreas
32.04415361,3.58E-09,28.10598933,alpha,16.05174546,,3290.271191,28.82757425,,3,Alpha Boreas
41.02785616,2.91E-09,,alpha,19.7918561,20.03236889,5701.231043,27.5242261,27.7415779,3,Gamma Saggita
33.37827502,3.42E-09,23.24715553,alpha,33.20749163,18.88894064,3208.533639,40.62301756,36.44152431,3,Zeta Draconis
27.25541732,3.36E-09,43.00467433,alpha,23.36142404,28.05392421,6237.993588,29.34930326,33.49245168,3,Alpha Boreas
38.98922099,,26.16135295,alpha,19.003826,,5411.535424,26.54829039,25.82260254,2,Gamma Saggita
36.19085261,3.64E-09,32.58102028,alpha,46.25558066,39.3627284,3415.556738,27.1827082,28.0255018,2,Beta Eioneous
33.59794368,3.26E-09,5.642036245,alpha,16.9325763,41.94255153,4989.555457,28.62658863,,3,Zeta Draconis
19.20148368,2.21E-09,41.15176159,alpha,26.52115932,,5439.717521,36.83491414,,1,Alpha Hemithea
33.33298485,4.04E-09,29.1298648,alpha,17.15223368,49.27256785,4639.680006,15.53973185,33.49245168,3,Beta Eioneous
,,12.35521661,alpha,26.97979146,21.26057395,5861.074004,40.62301756,25.2267256,2,Gamma Saggita
23.90499115,2.65E-09,37.48737039,alpha,17.15223368,31.35268311,4730.369533,41.76713784,33.49245168,3,Alpha Hemithea
30.86541659,3.53E-09,43.00467433,alpha,28.07594816,,2350.3487,21.16260296,25.25083355,2,Beta Eioneous
44.16633131,3.65E-09,20.49413654,alpha,24.81454713,35.99331274,4015.658369,31.04010542,33.49245168,2,Alpha Boreas
24.18958062,3.00E-09,18.60679889,alpha,41.98677339,18.37330392,3944.630597,40.62301756,33.55241029,3,Zeta Draconis
36.13388137,,27.81438514,alpha,28.81134278,27.44626691,2026.550316,19.18556848,31.07123466,3,Zeta Draconis
36.70559459,4.45E-09,30.89633131,alpha,35.98699904,,3962.352034,21.92071672,24.85735175,3,Beta Eioneous
23.762129,3.76E-09,14.00268081,,20.2455796,15.76136668,4967.054665,27.4038819,23.22249254,2,Zeta Draconis
33.26964348,4.61E-09,26.339007,alpha,35.86087586,41.29488084,,30.38201021,25.75074892,2,Beta Eioneous
22.36113254,,17.47442836,alpha,25.18620653,41.94255153,4039.837889,27.61319172,23.30098979,,Zeta Draconis
33.99033,4.45E-09,27.98826585,,23.15360376,38.12513332,3271.07785,27.84291148,25.16987465,3,Alpha Boreas
,3.28E-09,18.42625635,alpha,19.87596611,21.8910549,6362.953101,22.51040684,,2,Gamma Saggita
31.51316649,3.35E-09,27.2477766,alpha,18.33928513,,3901.924978,33.84244839,,2,Alpha Boreas
41.61595047,3.41E-09,43.00467433,alpha,29.80830575,19.50098328,5268.372154,19.18556848,26.10103046,2,Gamma Saggita
21.0455303,3.92E-09,11.59891513,alpha,17.24859576,17.83140856,4454.0865,,29.3903722,2,Zeta Draconis
33.74937819,2.87E-09,24.35848773,alpha,15.19301676,35.45877375,4573.736016,38.63197695,22.01264435,1,Alpha Boreas
18.16092792,4.45E-09,14.17619749,alpha,23.3752983,18.13797074,2699.298924,28.36142136,24.12617603,3,Zeta Draconis
23.1416343,4.45E-09,20.19310521,alpha,11.68048581,40.56305572,6237.993588,34.80789595,33.49245168,3,Alpha Boreas
37.53900516,3.88E-09,43.00467433,alpha,30.81108849,51.39741072,3801.187029,12.67505456,32.15552196,,Beta Eioneous
29.02930488,3.47E-09,17.47442836,alpha,40.44016553,37.0315743,2486.460057,22.57744596,28.61900458,3,Beta Eioneous
44.16633131,2.70E-09,43.00467433,alpha,18.10005596,27.93535317,2470.821197,30.49835765,33.49245168,2,Zeta Draconis
,4.31E-09,17.98169013,,35.62608472,42.63919515,,21.93054064,20.07611291,2,Beta Eioneous
31.85757896,3.89E-09,15.6479384,alpha,24.44882978,26.84448555,,40.62301756,32.40621695,2,Zeta Draconis
15.33475411,2.04E-09,38.35932061,alpha,30.00614628,23.01431106,5832.777042,35.02035677,23.92828441,3,Alpha Hemithea
29.21665206,4.45E-09,24.90616351,alpha,26.97633468,29.31229449,5213.623514,20.62928123,19.78268406,2,Alpha Boreas
21.02236302,3.99E-09,47.72579036,alpha,38.02567303,32.27830554,4518.989336,37.80328546,25.12576852,2,Alpha Hemithea
40.39777415,3.31E-09,25.90718528,alpha,24.87962772,28.45896698,4243.461606,32.49138366,29.18739448,3,Alpha Boreas
43.48776893,4.04E-09,23.30804716,alpha,25.50778107,35.16427775,,40.62301756,28.3736299,3,Beta Eioneous
33.34510274,3.40E-09,29.14148566,alpha,37.40246251,38.23917279,3221.492808,17.9436912,22.9462165,2,Beta Eioneous
24.39499365,3.46E-09,43.00467433,alpha,36.79754251,47.38442058,3117.948515,20.67920766,33.49245168,2,Beta Eioneous
37.95014689,4.31E-09,33.06582803,alpha,38.19940836,,2551.64391,22.33133028,33.49245168,2,Beta Eioneous
24.1325934,1.86E-09,23.22805076,alpha,33.12900351,19.86530544,4550.007323,13.80615636,22.71835145,3,Zeta Draconis
44.84776954,3.55E-09,24.22728259,alpha,24.05353168,31.83178103,4502.725325,,31.75866594,2,Gamma Saggita
27.72838038,2.89E-09,14.39571902,alpha,19.53854213,24.23526192,6237.993588,40.49814576,,3,Zeta Draconis
16.05340767,3.31E-09,41.92164038,alpha,25.09658157,32.47488317,5495.520619,31.16382078,27.78963283,2,Alpha Hemithea
,2.67E-09,25.48518904,alpha,41.98677339,28.10742606,6291.62013,43.56395359,33.49245168,2,Alpha Boreas
27.61934196,3.84E-09,18.49092832,alpha,16.00481904,20.65926998,2573.16226,22.21819676,24.58714646,2,Zeta Draconis
42.82892581,3.56E-09,27.84459026,alpha,17.15223368,35.57589184,4172.067209,19.50833461,27.37016613,2,Beta Eioneous
30.84512121,4.15E-09,,alpha,43.25795804,27.5391947,2373.439959,19.280031,26.0345113,3,Beta Eioneous
29.27081268,,19.98855052,alpha,29.93820725,14.34588748,6237.993588,20.89070779,33.49245168,3,Zeta Draconis
32.8813976,2.67E-09,17.47442836,alpha,37.59424651,34.03359431,3322.534773,21.64990531,,2,Beta Eioneous
31.88719859,3.47E-09,26.83308236,alpha,39.28484963,,2114.878072,18.7654859,17.94561597,3,Beta Eioneous
29.96478286,4.45E-09,15.8777649,alpha,41.98677339,27.02885695,4343.371877,40.62301756,19.76791469,3,Zeta Draconis
41.00049748,4.34E-09,17.47442836,alpha,27.91628749,41.94255153,5910.768608,19.18556848,22.31602899,2,Gamma Saggita
33.08978379,3.95E-09,26.3361066,alpha,16.10125124,22.89513141,6237.993588,40.62301756,23.30181449,3,Alpha Boreas
31.23587617,,17.31876041,alpha,27.81913409,41.94255153,,28.21822472,23.99396718,2,Zeta Draconis
44.16633131,3.60E-09,19.45233005,alpha,41.98677339,20.97587017,3826.560635,21.03130118,32.98598537,2,Zeta Draconis
36.44906003,1.93E-09,25.34943352,alpha,14.37081586,20.03236889,4674.883988,29.20741816,22.77028739,,Alpha Boreas
39.84997092,3.75E-09,15.69700945,alpha,36.72897023,38.73248028,6237.993588,17.56055839,27.5543314,3,Beta Eioneous
31.64554153,4.34E-09,19.39996464,alpha,17.02352718,18.5179993,2257.071103,31.03636366,25.44428167,3,Zeta Draconis
44.16633131,2.67E-09,15.86386771,alpha,15.81081331,17.32955826,2475.595986,40.62301756,24.14809432,3,Zeta Draconis
23.52760401,3.93E-09,24.31378396,alpha,34.81255224,39.48139733,6237.993588,25.32980262,22.53544397,2,Beta Eioneous
32.89068846,3.60E-09,18.63624348,alpha,17.48636223,,4208.467464,27.69341453,27.98860233,2,Alpha Boreas
16.63157875,2.99E-09,36.89089189,,44.21106498,20.28924911,4519.427446,32.75573773,33.49245168,2,Alpha Hemithea
31.01355537,2.94E-09,20.33843691,alpha,,27.72246636,4125.179955,30.40651699,30.30788658,2,Zeta Draconis
,2.55E-09,41.17992368,alpha,40.50654333,27.58411567,4433.897005,30.72906801,,3,Alpha Hemithea
21.30286196,2.98E-09,37.3538985,alpha,38.25559341,14.76805581,4791.624992,19.18556848,23.73701525,2,Alpha Hemithea
,,28.00448675,alpha,38.80677688,44.14571699,3342.781132,22.17571079,16.54267074,2,Beta Eioneous
31.34075841,3.55E-09,30.82897295,alpha,15.19790691,,6237.993588,29.66632787,26.21955867,2,Alpha Boreas
35.77854494,3.86E-09,,alpha,41.98677339,15.2588617,6237.993588,,,2,Zeta Draconis
10.79149541,2.63E-09,,alpha,17.15223368,,5771.578529,39.52074238,11.78003962,2,Alpha Hemithea
32.67455538,4.00E-09,27.65330689,alpha,11.6048938,23.79647724,5994.662318,37.30765611,27.81518884,2,Gamma Saggita
43.56129072,3.55E-09,17.47442836,alpha,23.19319313,20.03236889,5079.923488,40.62301756,39.57415305,,Gamma Saggita
44.16633131,3.77E-09,,alpha,36.90609325,23.73642187,5025.602067,38.38992598,18.08561364,2,Alpha Hemithea
,4.35E-09,33.18936519,alpha,,40.04144238,3853.002266,19.49229144,23.07306528,2,Beta Eioneous
32.39347562,3.35E-09,28.43662859,,17.70935385,42.46127774,3417.257936,,25.83126537,2,Alpha Boreas
,3.88E-09,25.6529473,alpha,17.18131511,,2974.676144,,27.81981064,2,Alpha Boreas
33.06561723,2.45E-09,19.71528107,alpha,24.3170542,20.03236889,3838.067938,19.18556848,17.03737198,,Alpha Boreas
20.18131579,2.86E-09,25.66706752,alpha,29.74800588,37.85573715,6237.993588,20.93551901,16.87550274,2,Beta Eioneous
21.38501409,,43.30997105,,40.37821492,23.02718706,5525.685905,,33.49245168,,Alpha Hemithea
51.03805201,3.80E-09,43.00467433,alpha,41.19329535,40.1445474,1634.444112,40.62301756,11.8741527,1,Beta Eioneous
23.29516285,2.40E-09,40.13486589,alpha,30.64360784,27.49820632,5045.024246,40.42796639,15.8068322,2,Alpha Hemithea
39.9303346,4.45E-09,17.93157555,alpha,25.64703355,23.02606857,5096.882069,25.54192411,31.16682123,2,Gamma Saggita
29.56761783,3.60E-09,18.48016107,alpha,20.45704453,40.25503291,6237.993588,19.18556848,28.24942412,2,Alpha Boreas
18.05591697,3.67E-09,42.04619962,alpha,30.35012256,23.66102238,5316.22209,43.18992388,16.51375994,,Alpha Hemithea
24.87291081,2.40E-09,40.67524074,alpha,17.15223368,,4117.540562,38.8195114,15.6846841,3,Alpha Hemithea
46.12486769,4.34E-09,31.96707279,alpha,,38.79264153,3993.750615,22.14101224,24.82048948,2,Beta Eioneous
20.18131579,4.35E-09,26.78564968,alpha,35.25197262,39.894373,6237.993588,18.02295887,25.05825273,2,Beta Eioneous
30.17702394,2.67E-09,20.009219,alpha,30.07712638,24.1084744,2998.505918,20.01897618,29.59431767,2,Zeta Draconis
28.43499269,3.52E-09,34.52141755,alpha,39.81200358,20.03236889,4432.115496,34.13238858,,2,Alpha Hemithea
20.18131579,3.79E-09,43.00467433,alpha,20.17590089,34.44080784,5818.697276,27.65753623,28.56392995,,Gamma Saggita
38.52622345,,31.85330151,alpha,40.43870187,40.67060533,,27.39317637,26.17629664,3,Beta Eioneous
38.93900565,2.67E-09,21.15135731,alpha,17.15223368,42.80614462,3219.465873,17.07497446,16.31639588,3,Beta Eioneous
44.16633131,2.85E-09,42.68383161,alpha,37.84762511,30.09853758,5421.198034,40.87656034,22.30698107,1,Alpha Hemithea
,2.98E-09,26.21984455,alpha,30.43691807,28.41722828,6389.284399,22.42376954,24.95396757,2,Gamma Saggita
35.94415079,4.45E-09,17.47442836,alpha,40.55578708,40.7444292,6237.993588,19.92067225,14.35356813,2,Beta Eioneous
13.14421737,2.06E-09,36.28619541,alpha,42.74372488,26.83502615,5196.340776,29.07912838,14.7243948,2,Alpha Hemithea
22.65161855,4.45E-09,41.32728595,alpha,,24.29860705,4023.967989,42.64393755,22.20220254,2,Alpha Hemithea
33.08366373,4.79E-09,25.81352248,alpha,35.52153158,38.60378045,2565.316516,20.8526139,18.15769497,2,Beta Eioneous
32.92357585,4.45E-09,,alpha,14.94337194,31.36445024,5127.075153,19.18556848,14.75637057,2,Alpha Boreas
21.00467647,3.54E-09,28.75726285,alpha,41.98677339,22.72384933,3030.410558,19.18556848,,3,Zeta Draconis
38.15937463,4.54E-09,28.46865863,alpha,37.79097704,36.41610954,4084.249083,18.47015285,31.5651539,2,Beta Eioneous
28.29443237,3.77E-09,20.50424611,alpha,,21.76051757,6237.993588,22.01261358,24.05799731,2,Zeta Draconis
30.05173876,2.87E-09,28.8877796,alpha,26.09028981,37.07095247,4421.46411,28.42137504,33.49245168,3,Alpha Boreas
41.31268011,2.67E-09,23.58885344,alpha,44.22852377,38.31049172,3165.773391,40.62301756,33.49245168,2,Beta Eioneous
32.23814411,3.40E-09,27.18544277,alpha,36.84902906,31.62055991,4426.760283,13.79772398,25.11368313,2,Beta Eioneous
16.93487098,4.44E-09,16.74350031,alpha,28.95282368,30.17515094,,40.14379183,16.51972049,2,Alpha Boreas
23.91745569,,24.71525121,alpha,23.65399035,40.39947081,4309.649527,32.4424603,29.70626044,2,Alpha Boreas
40.7936165,3.48E-09,23.39946381,alpha,16.52479187,38.06248713,5301.029048,38.08273107,21.97439498,2,Alpha Boreas
42.03356384,4.30E-09,17.47442836,alpha,44.9082558,30.43562299,2482.749919,12.48247504,31.14425824,2,Beta Eioneous
30.32264044,3.38E-09,43.00467433,alpha,30.58532608,41.94255153,5110.5124,26.02564182,33.49245168,,Gamma Saggita
31.18785742,4.10E-09,27.19124944,alpha,40.77661071,38.58143381,6237.993588,22.2895563,30.32841272,2,Beta Eioneous
40.62588137,4.30E-09,17.47442836,alpha,35.95673887,39.46244327,3859.743969,28.89874547,15.63402487,2,Beta Eioneous
30.92320242,3.31E-09,,alpha,27.0845897,41.94255153,3889.451767,40.62301756,31.25574722,2,Zeta Draconis
40.72779394,4.36E-09,13.85863098,alpha,28.43278282,48.60531879,3377.784266,40.62301756,33.49245168,2,Beta Eioneous
,3.76E-09,24.5096237,alpha,15.29043149,30.03863529,5551.917085,27.95719975,33.49245168,2,Gamma Saggita
36.41768418,3.49E-09,43.00467433,alpha,41.98677339,,5683.764923,29.30975262,25.89169767,3,Gamma Saggita
21.91051626,1.56E-09,43.94984428,alpha,42.24000568,20.03236889,2818.571131,38.34263685,13.89351773,2,Alpha Hemithea
39.69961527,2.96E-09,28.49811269,,39.35519508,36.59514952,6237.993588,40.62301756,27.38546418,2,Beta Eioneous
33.54406981,,18.86962365,alpha,,20.03236889,4470.310166,14.01754147,,2,Beta Eioneous
39.75130605,3.92E-09,34.62227913,alpha,35.41054566,37.16217526,6237.993588,20.79686632,23.77486029,1,Beta Eioneous
18.79599759,2.61E-09,41.96168024,alpha,35.97072437,,4595.316354,44.63574064,16.51972049,,Alpha Hemithea
21.45166461,3.50E-09,20.28400614,alpha,41.98677339,20.37788716,6237.993588,40.62301756,25.93281266,3,Zeta Draconis
,3.64E-09,19.52019447,alpha,25.63564105,41.94255153,6216.237909,40.62301756,30.72243334,2,Gamma Saggita
,3.37E-09,16.08604092,alpha,17.54004506,,6237.993588,34.67870652,17.70356214,2,Alpha Boreas
44.16633131,4.45E-09,23.39879322,alpha,23.11610513,31.99675933,3021.317559,40.62301756,29.8740228,3,Zeta Draconis
28.17694977,2.70E-09,42.94142067,alpha,28.93510458,31.06926738,6301.793239,37.62709798,24.30027352,2,Alpha Hemithea
44.16633131,3.47E-09,32.39231471,,24.91388345,31.86313068,6237.993588,40.62301756,34.28468912,2,Zeta Draconis
17.70730534,3.44E-09,18.19990276,alpha,26.62924658,34.91014025,3809.102903,19.18556848,16.96860137,3,Alpha Boreas
37.26397887,4.94E-09,28.88544106,alpha,38.55391754,30.43227442,2906.455708,40.62301756,25.34262613,2,Beta Eioneous
,,43.00467433,alpha,32.8896422,38.53644335,3189.254112,40.62301756,23.61210304,2,Beta Eioneous
37.41759085,2.89E-09,43.00467433,alpha,41.98677339,32.43947548,4997.755158,29.01139769,16.51972049,2,Gamma Saggita
23.35337305,3.31E-09,42.73462731,alpha,17.15223368,27.34533951,2818.571131,35.37421613,33.49245168,2,Alpha Hemithea
18.64656326,2.80E-09,41.24117949,alpha,35.72760149,,5844.081607,38.55793724,16.28795329,3,Alpha Hemithea
,4.59E-09,11.12176367,alpha,29.05288964,40.58928081,2800.321672,14.25834277,16.51972049,2,Beta Eioneous
29.52281093,2.88E-09,20.10540909,,30.36717415,34.50559524,2818.571131,40.62301756,33.49245168,3,Alpha Boreas
44.12881041,3.23E-09,18.78675318,alpha,18.54969322,39.98003268,,21.27484157,33.49245168,2,Alpha Boreas
18.15701726,4.05E-09,44.39305818,alpha,27.61429123,28.58569753,5162.124279,34.21983344,18.25027195,3,Alpha Hemithea
44.16633131,3.02E-09,42.53869755,alpha,37.66689376,21.15166263,4184.230977,33.79925862,22.74154092,2,Alpha Hemithea
31.82934631,3.54E-09,39.15281784,,16.68693808,29.84055615,5426.840113,33.59794477,23.01162785,2,Alpha Boreas
28.75253362,2.37E-09,26.23662687,,24.51952926,16.9889526,4697.976595,27.64320092,16.51972049,2,Zeta Draconis
28.5101909,3.03E-09,18.41298915,alpha,16.89791049,31.54632613,2818.571131,35.80585768,15.42170393,2,Alpha Boreas
10.46316482,2.62E-09,38.308138,alpha,,21.61054957,4773.094145,38.21995268,22.625788,2,Alpha Hemithea
33.93885796,4.08E-09,43.00467433,alpha,34.76175575,37.62788979,4036.313876,19.75034886,33.49245168,2,Beta Eioneous
33.93444059,3.79E-09,43.00467433,alpha,23.0916303,28.75733695,,18.63603224,28.11847908,2,Gamma Saggita
28.54290482,3.27E-09,20.20405748,alpha,26.95520025,32.2423146,4019.695475,33.09545187,22.57703148,,Alpha Boreas
30.0532041,,26.37553487,alpha,24.88875437,28.10618426,5217.140101,35.40811469,22.94249717,2,Alpha Boreas
29.75160871,3.82E-09,20.77591201,alpha,24.20996757,26.81032584,4273.993827,40.62301756,22.76880129,3,Zeta Draconis
45.05423988,3.77E-09,17.47442836,alpha,18.14453118,23.95528147,6670.571182,34.66810935,16.51972049,3,Gamma Saggita
22.19014942,2.67E-09,23.96632183,alpha,25.5379995,16.12506495,4076.97288,27.14405103,16.51972049,3,Zeta Draconis
20.18131579,3.59E-09,24.47115134,alpha,19.25721871,21.91418654,6014.147809,27.42372898,30.32747267,3,Gamma Saggita
,2.60E-09,31.60625271,alpha,12.4557659,28.5083768,3040.925463,33.50662357,23.66850737,2,Alpha Boreas
17.53730007,,16.9997658,,19.30850213,31.76882814,3059.693579,28.54527944,22.13313352,2,Zeta Draconis
27.48361854,3.95E-09,25.14381005,alpha,18.16821444,42.07388337,,36.07586158,29.6267478,2,Alpha Boreas
44.16633131,3.43E-09,16.00710817,alpha,24.05235012,27.07460879,4711.946041,36.93309756,18.91982749,3,Zeta Draconis
23.96081133,2.68E-09,26.84956025,alpha,19.02478975,37.18848285,3913.742983,26.92766926,29.78141204,3,Alpha Boreas
24.57359434,3.29E-09,43.39255404,alpha,17.15223368,41.94255153,5237.842787,33.56922561,19.65215742,2,Alpha Hemithea
